Team Name,UFID,TOID,TUCO
Pittsburgh,3727,77,7
Pittsburgh,3728,77,8
Pittsburgh,3729,77,9
Pittsburgh,3730,77,10
Pittsburgh,3731,77,11
Pittsburgh,3732,77,12
Pittsburgh,3733,77,13
Pittsburgh,3734,77,14
Pittsburgh,3735,77,15
Pittsburgh,3736,77,16
Pittsburgh,3737,77,17
Pittsburgh,3738,77,18
Pittsburgh,3739,77,19
Portland State,3740,202,0
Portland State,3741,202,1
Portland State,3742,202,2
Portland State,3743,202,3
Portland State,3744,202,4
Portland State,3745,202,5
Portland State,3746,202,6
Portland State,3747,202,7
Portland State,3748,202,8
Portland State,3749,202,9
Portland State,3750,202,10
Portland State,3751,202,11
Portland State,3752,202,12
Portland State,3753,202,13
Portland State,3754,202,14
Portland State,3755,202,15
Portland State,3756,202,16
Portland State,3757,202,17
Portland State,3758,202,18
Portland State,3759,202,19
Prairie View A&M,3760,137,0
Prairie View A&M,3761,137,1
Prairie View A&M,3762,137,2
Prairie View A&M,3763,137,3
Prairie View A&M,3764,137,4
Prairie View A&M,3765,137,5
Prairie View A&M,3766,137,6
Prairie View A&M,3767,137,7
Prairie View A&M,3768,137,8
Prairie View A&M,3769,137,9
Prairie View A&M,3770,137,10
Prairie View A&M,3771,137,11
Prairie View A&M,3772,137,12
Prairie View A&M,3773,137,13
Prairie View A&M,3774,137,14
Prairie View A&M,3775,137,15
Prairie View A&M,3776,137,16
Prairie View A&M,3777,137,17
Prairie View A&M,3778,137,18
Prairie View A&M,3779,137,19
Princeton,3780,138,0
Princeton,3781,138,1
Princeton,3782,138,2
Princeton,3783,138,3
Princeton,3784,138,4
Princeton,3785,138,5
Princeton,3786,138,6
Princeton,3787,138,7
Princeton,3788,138,8
Princeton,3789,138,9
Princeton,3790,138,10
Princeton,3791,138,11
Princeton,3792,138,12
Princeton,3793,138,13
Princeton,3794,138,14
Princeton,3795,138,15
Princeton,3796,138,16
Princeton,3797,138,17
Princeton,3798,138,18
Princeton,3799,138,19
Purdue,3800,78,0
Purdue,3801,78,1
Purdue,3802,78,2
Purdue,3803,78,3
Purdue,3804,78,4
Purdue,3805,78,5
Purdue,3806,78,6
Purdue,3807,78,7
Purdue,3808,78,8
Purdue,3809,78,9
Purdue,3810,78,10
Purdue,3811,78,11
Purdue,3812,78,12
Purdue,3813,78,13
Purdue,3814,78,14
Purdue,3815,78,15
Purdue,3816,78,16
Purdue,3817,78,17
Purdue,3818,78,18
Purdue,3819,78,19
Rhode Island,3820,184,0
Rhode Island,3821,184,1
Rhode Island,3822,184,2
Rhode Island,3823,184,3
Rhode Island,3824,184,4
Rhode Island,3825,184,5
Rhode Island,3826,184,6
Rhode Island,3827,184,7
Rhode Island,3828,184,8
Rhode Island,3829,184,9
Rhode Island,3830,184,10
Rhode Island,3831,184,11
Rhode Island,3832,184,12
Rhode Island,3833,184,13
Rhode Island,3834,184,14
Rhode Island,3835,184,15
Rhode Island,3836,184,16
Rhode Island,3837,184,17
Rhode Island,3838,184,18
Rhode Island,3839,184,19
Rice,3840,79,0
Rice,3841,79,1
Rice,3842,79,2
Rice,3843,79,3
Rice,3844,79,4
Rice,3845,79,5
Rice,3846,79,6
Rice,3847,79,7
Rice,3848,79,8
Rice,3849,79,9
Rice,3850,79,10
Rice,3851,79,11
Rice,3852,79,12
Rice,3853,79,13
Rice,3854,79,14
Rice,3855,79,15
Rice,3856,79,16
Rice,3857,79,17
Rice,3858,79,18
Rice,3859,79,19
Richmond,3860,185,0
Richmond,3861,185,1
Richmond,3862,185,2
Richmond,3863,185,3
Richmond,3864,185,4
Richmond,3865,185,5
Richmond,3866,185,6
Richmond,3867,185,7
Richmond,3868,185,8
Richmond,3869,185,9
Richmond,3870,185,10
Richmond,3871,185,11
Richmond,3872,185,12
Richmond,3873,185,13
Richmond,3874,185,14
Richmond,3875,185,15
Richmond,3876,185,16
Richmond,3877,185,17
Richmond,3878,185,18
Richmond,3879,185,19
Rutgers,3880,80,0
Rutgers,3881,80,1
Rutgers,3882,80,2
Rutgers,3883,80,3
Rutgers,3884,80,4
Rutgers,3885,80,5
Rutgers,3886,80,6
Rutgers,3887,80,7
Rutgers,3888,80,8
Rutgers,3889,80,9
Rutgers,3890,80,10
Rutgers,3891,80,11
Rutgers,3892,80,12
Rutgers,3893,80,13
Rutgers,3894,80,14
Rutgers,3895,80,15
Rutgers,3896,80,16
Rutgers,3897,80,17
Rutgers,3898,80,18
Rutgers,3899,80,19
S Carolina State,3900,139,0
S Carolina State,3901,139,1
S Carolina State,3902,139,2
S Carolina State,3903,139,3
S Carolina State,3904,139,4
S Carolina State,3905,139,5
S Carolina State,3906,139,6
S Carolina State,3907,139,7
S Carolina State,3908,139,8
S Carolina State,3909,139,9
S Carolina State,3910,139,10
S Carolina State,3911,139,11
S Carolina State,3912,139,12
S Carolina State,3913,139,13
S Carolina State,3914,139,14
S Carolina State,3915,139,15
S Carolina State,3916,139,16
S Carolina State,3917,139,17
S Carolina State,3918,139,18
S Carolina State,3919,139,19
Sacramento State,3920,203,0
Sacramento State,3921,203,1
Sacramento State,3922,203,2
Sacramento State,3923,203,3
Sacramento State,3924,203,4
Sacramento State,3925,203,5
Sacramento State,3926,203,6
Sacramento State,3927,203,7
Sacramento State,3928,203,8
Sacramento State,3929,203,9
Sacramento State,3930,203,10
Sacramento State,3931,203,11
Sacramento State,3932,203,12
Sacramento State,3933,203,13
Sacramento State,3934,203,14
Sacramento State,3935,203,15
Sacramento State,3936,203,16
Sacramento State,3937,203,17
Sacramento State,3938,203,18
Sacramento State,3939,203,19
Sam Houston St,3940,217,0
Sam Houston St,3941,217,1
Sam Houston St,3942,217,2
Sam Houston St,3943,217,3
Sam Houston St,3944,217,4
Sam Houston St,3945,217,5
Sam Houston St,3946,217,6
Sam Houston St,3947,217,7
Sam Houston St,3948,217,8
Sam Houston St,3949,217,9
Sam Houston St,3950,217,10
Sam Houston St,3951,217,11
Sam Houston St,3952,217,12
Sam Houston St,3953,217,13
Sam Houston St,3954,217,14
Sam Houston St,3955,217,15
Sam Houston St,3956,217,16
Sam Houston St,3957,217,17
Sam Houston St,3958,217,18
Sam Houston St,3959,217,19
Samford,3960,226,0
Samford,3961,226,1
Samford,3962,226,2
Samford,3963,226,3
Samford,3964,226,4
Samford,3965,226,5
Samford,3966,226,6
Samford,3967,226,7
Samford,3968,226,8
Samford,3969,226,9
Samford,3970,226,10
Samford,3971,226,11
Samford,3972,226,12
Samford,3973,226,13
Samford,3974,226,14
Samford,3975,226,15
Samford,3976,226,16
Samford,3977,226,17
Samford,3978,226,18
Samford,3979,226,19
San Diego State,3980,81,0
San Diego State,3981,81,1
San Diego State,3982,81,2
San Diego State,3983,81,3
San Diego State,3984,81,4
San Diego State,3985,81,5
San Diego State,3986,81,6
San Diego State,3987,81,7
San Diego State,3988,81,8
San Diego State,3989,81,9
San Diego State,3990,81,10
San Diego State,3991,81,11
San Diego State,3992,81,12
San Diego State,3993,81,13
San Diego State,3994,81,14
San Diego State,3995,81,15
San Diego State,3996,81,16
San Diego State,3997,81,17
San Diego State,3998,81,18
San Diego State,3999,81,19
San Jose State,4000,82,0
San Jose State,4001,82,1
San Jose State,4002,82,2
San Jose State,4003,82,3
San Jose State,4004,82,4
San Jose State,4005,82,5
San Jose State,4006,82,6
San Jose State,4007,82,7
San Jose State,4008,82,8
San Jose State,4009,82,9
San Jose State,4010,82,10
San Jose State,4011,82,11
San Jose State,4012,82,12
San Jose State,4013,82,13
San Jose State,4014,82,14
San Jose State,4015,82,15
San Jose State,4016,82,16
San Jose State,4017,82,17
San Jose State,4018,82,18
San Jose State,4019,82,19
SE Missouri St,4020,222,0
SE Missouri St,4021,222,1
SE Missouri St,4022,222,2
SE Missouri St,4023,222,3
SE Missouri St,4024,222,4
SE Missouri St,4025,222,5
SE Missouri St,4026,222,6
SE Missouri St,4027,222,7
SE Missouri St,4028,222,8
SE Missouri St,4029,222,9
SE Missouri St,4030,222,10
SE Missouri St,4031,222,11
SE Missouri St,4032,222,12
SE Missouri St,4033,222,13
SE Missouri St,4034,222,14
SE Missouri St,4035,222,15
SE Missouri St,4036,222,16
SE Missouri St,4037,222,17
SE Missouri St,4038,222,18
SE Missouri St,4039,222,19
SMS,4040,209,0
SMS,4041,209,1
SMS,4042,209,2
SMS,4043,209,3
SMS,4044,209,4
SMS,4045,209,5
SMS,4046,209,6
SMS,4047,209,7
SMS,4048,209,8
SMS,4049,209,9
SMS,4050,209,10
SMS,4051,209,11
SMS,4052,209,12
SMS,4053,209,13
SMS,4054,209,14
SMS,4055,209,15
SMS,4056,209,16
SMS,4057,209,17
SMS,4058,209,18
SMS,4059,209,19
SMU,4060,83,0
SMU,4061,83,1
SMU,4062,83,2
SMU,4063,83,3
SMU,4064,83,4
SMU,4065,83,5
SMU,4066,83,6
SMU,4067,83,7
SMU,4068,83,8
SMU,4069,83,9
SMU,4070,83,10
SMU,4071,83,11
SMU,4072,83,12
SMU,4073,83,13
SMU,4074,83,14
SMU,4075,83,15
SMU,4076,83,16
SMU,4077,83,17
SMU,4078,83,18
SMU,4079,83,19
South Alabama,4080,183,0
South Alabama,4081,183,1
South Alabama,4082,183,2
South Alabama,4083,183,3
South Alabama,4084,183,4
South Alabama,4085,183,5
South Alabama,4086,183,6
South Alabama,4087,183,7
South Alabama,4088,183,8
South Alabama,4089,183,9
South Alabama,4090,183,10
South Alabama,4091,183,11
South Alabama,4092,183,12
South Alabama,4093,183,13
South Alabama,4094,183,14
South Alabama,4095,183,15
South Alabama,4096,183,16
South Alabama,4097,183,17
South Alabama,4098,183,18
South Alabama,4099,183,19
South Carolina,4100,84,0
South Carolina,4101,84,1
South Carolina,4102,84,2
South Carolina,4103,84,3
South Carolina,4104,84,4
South Carolina,4105,84,5
South Carolina,4106,84,6
South Carolina,4107,84,7
South Carolina,4108,84,8
South Carolina,4109,84,9
South Carolina,4110,84,10
South Carolina,4111,84,11
South Carolina,4112,84,12
South Carolina,4113,84,13
South Carolina,4114,84,14
South Carolina,4115,84,15
South Carolina,4116,84,16
South Carolina,4117,84,17
South Carolina,4118,84,18
South Carolina,4119,84,19
Southeastern,4120,231,0
Southeastern,4121,231,1
Southeastern,4122,231,2
Southeastern,4123,231,3
Southeastern,4124,231,4
Southeastern,4125,231,5
Southeastern,4126,231,6
Southeastern,4127,231,7
Southeastern,4128,231,8
Southeastern,4129,231,9
Southeastern,4130,231,10
Southeastern,4131,231,11
Southeastern,4132,231,12
Southeastern,4133,231,13
Southeastern,4134,231,14
Southeastern,4135,231,15
Southeastern,4136,231,16
Southeastern,4137,231,17
Southeastern,4138,231,18
Southeastern,4139,231,19
Southern,4140,140,0
Southern,4141,140,1
Southern,4142,140,2
Southern,4143,140,3
Southern,4144,140,4
Southern,4145,140,5
Southern,4146,140,6
Southern,4147,140,7
Southern,4148,140,8
Southern,4149,140,9
Southern,4150,140,10
Southern,4151,140,11
Southern,4152,140,12
Southern,4153,140,13
Southern,4154,140,14
Southern,4155,140,15
Southern,4156,140,16
Southern,4157,140,17
Southern,4158,140,18
Southern,4159,140,19
Southern Illinois,4160,208,0
Southern Illinois,4161,208,1
Southern Illinois,4162,208,2
Southern Illinois,4163,208,3
Southern Illinois,4164,208,4
Southern Illinois,4165,208,5
Southern Illinois,4166,208,6
Southern Illinois,4167,208,7
Southern Illinois,4168,208,8
Southern Illinois,4169,208,9
Southern Illinois,4170,208,10
Southern Illinois,4171,208,11
Southern Illinois,4172,208,12
Southern Illinois,4173,208,13
Southern Illinois,4174,208,14
Southern Illinois,4175,208,15
Southern Illinois,4176,208,16
Southern Illinois,4177,208,17
Southern Illinois,4178,208,18
Southern Illinois,4179,208,19
Southern Miss,4180,85,0
Southern Miss,4181,85,1
Southern Miss,4182,85,2
Southern Miss,4183,85,3
Southern Miss,4184,85,4
Southern Miss,4185,85,5
Southern Miss,4186,85,6
Southern Miss,4187,85,7
Southern Miss,4188,85,8
Southern Miss,4189,85,9
Southern Miss,4190,85,10
Southern Miss,4191,85,11
Southern Miss,4192,85,12
Southern Miss,4193,85,13
Southern Miss,4194,85,14
Southern Miss,4195,85,15
Southern Miss,4196,85,16
Southern Miss,4197,85,17
Southern Miss,4198,85,18
Southern Miss,4199,85,19
Stanford,4200,87,0
Stanford,4201,87,1
Stanford,4202,87,2
Stanford,4203,87,3
Stanford,4204,87,4
Stanford,4205,87,5
Stanford,4206,87,6
Stanford,4207,87,7
Stanford,4208,87,8
Stanford,4209,87,9
Stanford,4210,87,10
Stanford,4211,87,11
Stanford,4212,87,12
Stanford,4213,87,13
Stanford,4214,87,14
Stanford,4215,87,15
Stanford,4216,87,16
Stanford,4217,87,17
Stanford,4218,87,18
Stanford,4219,87,19
Stephen F. Austin,4220,216,0
Stephen F. Austin,4221,216,1
Stephen F. Austin,4222,216,2
Stephen F. Austin,4223,216,3
Stephen F. Austin,4224,216,4
Stephen F. Austin,4225,216,5
Stephen F. Austin,4226,216,6
Stephen F. Austin,4227,216,7
Stephen F. Austin,4228,216,8
Stephen F. Austin,4229,216,9
Stephen F. Austin,4230,216,10
Stephen F. Austin,4231,216,11
Stephen F. Austin,4232,216,12
Stephen F. Austin,4233,216,13
Stephen F. Austin,4234,216,14
Stephen F. Austin,4235,216,15
Stephen F. Austin,4236,216,16
Stephen F. Austin,4237,216,17
Stephen F. Austin,4238,216,18
Stephen F. Austin,4239,216,19
Syracuse,4240,88,0
Syracuse,4241,88,1
Syracuse,4242,88,2
Syracuse,4243,88,3
Syracuse,4244,88,4
Syracuse,4245,88,5
Syracuse,4246,88,6
Syracuse,4247,88,7
Syracuse,4248,88,8
Syracuse,4249,88,9
Syracuse,4250,88,10
Syracuse,4251,88,11
Syracuse,4252,88,12
Syracuse,4253,88,13
Syracuse,4254,88,14
Syracuse,4255,88,15
Syracuse,4256,88,16
Syracuse,4257,88,17
Syracuse,4258,88,18
Syracuse,4259,88,19
TCU,4260,89,0
TCU,4261,89,1
TCU,4262,89,2
TCU,4263,89,3
TCU,4264,89,4
TCU,4265,89,5
TCU,4266,89,6
TCU,4267,89,7
TCU,4268,89,8
TCU,4269,89,9
TCU,4270,89,10
TCU,4271,89,11
TCU,4272,89,12
TCU,4273,89,13
TCU,4274,89,14
TCU,4275,89,15
TCU,4276,89,16
TCU,4277,89,17
TCU,4278,89,18
TCU,4279,89,19
Temple,4280,90,0
Temple,4281,90,1
Temple,4282,90,2
Temple,4283,90,3
Temple,4284,90,4
Temple,4285,90,5
Temple,4286,90,6
Temple,4287,90,7
Temple,4288,90,8
Temple,4289,90,9
Temple,4290,90,10
Temple,4291,90,11
Temple,4292,90,12
Temple,4293,90,13
Temple,4294,90,14
Temple,4295,90,15
Temple,4296,90,16
Temple,4297,90,17
Temple,4298,90,18
Temple,4299,90,19
Tennessee,4300,91,0
Tennessee,4301,91,1
Tennessee,4302,91,2
Tennessee,4303,91,3
Tennessee,4304,91,4
Tennessee,4305,91,5
Tennessee,4306,91,6
Tennessee,4307,91,7
Tennessee,4308,91,8
Tennessee,4309,91,9
Tennessee,4310,91,10
Tennessee,4311,91,11
Tennessee,4312,91,12
Tennessee,4313,91,13
Tennessee,4314,91,14
Tennessee,4315,91,15
Tennessee,4316,91,16
Tennessee,4317,91,17
Tennessee,4318,91,18
Tennessee,4319,91,19
Tennessee State,4320,225,0
Tennessee State,4321,225,1
Tennessee State,4322,225,2
Tennessee State,4323,225,3
Tennessee State,4324,225,4
Tennessee State,4325,225,5
Tennessee State,4326,225,6
Tennessee State,4327,225,7
Tennessee State,4328,225,8
Tennessee State,4329,225,9
Tennessee State,4330,225,10
Tennessee State,4331,225,11
Tennessee State,4332,225,12
Tennessee State,4333,225,13
Tennessee State,4334,225,14
Tennessee State,4335,225,15
Tennessee State,4336,225,16
Tennessee State,4337,225,17
Tennessee State,4338,225,18
Tennessee State,4339,225,19
Tennessee Tech,4340,224,0
Tennessee Tech,4341,224,1
Tennessee Tech,4342,224,2
Tennessee Tech,4343,224,3
Tennessee Tech,4344,224,4
Tennessee Tech,4345,224,5
Tennessee Tech,4346,224,6
Tennessee Tech,4347,224,7
Tennessee Tech,4348,224,8
Tennessee Tech,4349,224,9
Tennessee Tech,4350,224,10
Tennessee Tech,4351,224,11
Tennessee Tech,4352,224,12
Tennessee Tech,4353,224,13
Tennessee Tech,4354,224,14
Tennessee Tech,4355,224,15
Tennessee Tech,4356,224,16
Tennessee Tech,4357,224,17
Tennessee Tech,4358,224,18
Tennessee Tech,4359,224,19
Tennessee-Martin,4360,227,0
Tennessee-Martin,4361,227,1
Tennessee-Martin,4362,227,2
Tennessee-Martin,4363,227,3
Tennessee-Martin,4364,227,4
Tennessee-Martin,4365,227,5
Tennessee-Martin,4366,227,6
Tennessee-Martin,4367,227,7
Tennessee-Martin,4368,227,8
Tennessee-Martin,4369,227,9
Tennessee-Martin,4370,227,10
Tennessee-Martin,4371,227,11
Tennessee-Martin,4372,227,12
Tennessee-Martin,4373,227,13
Tennessee-Martin,4374,227,14
Tennessee-Martin,4375,227,15
Tennessee-Martin,4376,227,16
Tennessee-Martin,4377,227,17
Tennessee-Martin,4378,227,18
Tennessee-Martin,4379,227,19
Texas,4380,92,0
Texas,4381,92,1
Texas,4382,92,2
Texas,4383,92,3
Texas,4384,92,4
Texas,4385,92,5
Texas,4386,92,6
Texas,4387,92,7
Texas,4388,92,8
Texas,4389,92,9
Texas,4390,92,10
Texas,4391,92,11
Texas,4392,92,12
Texas,4393,92,13
Texas,4394,92,14
Texas,4395,92,15
Texas,4396,92,16
Texas,4397,92,17
Texas,4398,92,18
Texas,4399,92,19
Texas A&M,4400,93,0
Texas A&M,4401,93,1
Texas A&M,4402,93,2
Texas A&M,4403,93,3
Texas A&M,4404,93,4
Texas A&M,4405,93,5
Texas A&M,4406,93,6
Texas A&M,4407,93,7
Texas A&M,4408,93,8
Texas A&M,4409,93,9
Texas A&M,4410,93,10
Texas A&M,4411,93,11
Texas A&M,4412,93,12
Texas A&M,4413,93,13
Texas A&M,4414,93,14
Texas A&M,4415,93,15
Texas A&M,4416,93,16
Texas A&M,4417,93,17
Texas A&M,4418,93,18
Texas A&M,4419,93,19
Texas Southern,4420,141,0
Texas Southern,4421,141,1
Texas Southern,4422,141,2
Texas Southern,4423,141,3
Texas Southern,4424,141,4
Texas Southern,4425,141,5
Texas Southern,4426,141,6
Texas Southern,4427,141,7
Texas Southern,4428,141,8
Texas Southern,4429,141,9
Texas Southern,4430,141,10
Texas Southern,4431,141,11
Texas Southern,4432,141,12
Texas Southern,4433,141,13
Texas Southern,4434,141,14
Texas Southern,4435,141,15
Texas Southern,4436,141,16
Texas Southern,4437,141,17
Texas Southern,4438,141,18
Texas Southern,4439,141,19
Texas State,4440,218,0
Texas State,4441,218,1
Texas State,4442,218,2
Texas State,4443,218,3
Texas State,4444,218,4
Texas State,4445,218,5
Texas State,4446,218,6
Texas State,4447,218,7
Texas State,4448,218,8
Texas State,4449,218,9
Texas State,4450,218,10
Texas State,4451,218,11
Texas State,4452,218,12
Texas State,4453,218,13
Texas State,4454,218,14
Texas State,4455,218,15
Texas State,4456,218,16
Texas State,4457,218,17
Texas State,4458,218,18
Texas State,4459,218,19
Texas Tech,4460,94,0
Texas Tech,4461,94,1
Texas Tech,4462,94,2
Texas Tech,4463,94,3
Texas Tech,4464,94,4
Texas Tech,4465,94,5
Texas Tech,4466,94,6
Texas Tech,4467,94,7
Texas Tech,4468,94,8
Texas Tech,4469,94,9
Texas Tech,4470,94,10
Texas Tech,4471,94,11
Texas Tech,4472,94,12
Texas Tech,4473,94,13
Texas Tech,4474,94,14
Texas Tech,4475,94,15
Texas Tech,4476,94,16
Texas Tech,4477,94,17
Texas Tech,4478,94,18
Texas Tech,4479,94,19
The Citadel,4480,189,0
The Citadel,4481,189,1
The Citadel,4482,189,2
The Citadel,4483,189,3
The Citadel,4484,189,4
The Citadel,4485,189,5
The Citadel,4486,189,6
The Citadel,4487,189,7
The Citadel,4488,189,8
The Citadel,4489,189,9
The Citadel,4490,189,10
The Citadel,4491,189,11
The Citadel,4492,189,12
The Citadel,4493,189,13
The Citadel,4494,189,14
The Citadel,4495,189,15
The Citadel,4496,189,16
The Citadel,4497,189,17
The Citadel,4498,189,18
The Citadel,4499,189,19
Toledo,4500,95,0
Toledo,4501,95,1
Toledo,4502,95,2
Toledo,4503,95,3
Toledo,4504,95,4
Toledo,4505,95,5
Toledo,4506,95,6
Toledo,4507,95,7
Toledo,4508,95,8
Toledo,4509,95,9
Toledo,4510,95,10
Toledo,4511,95,11
Toledo,4512,95,12
Toledo,4513,95,13
Toledo,4514,95,14
Toledo,4515,95,15
Toledo,4516,95,16
Toledo,4517,95,17
Toledo,4518,95,18
Toledo,4519,95,19
Towson,4520,228,0
Towson,4521,228,1
Towson,4522,228,2
Towson,4523,228,3
Towson,4524,228,4
Towson,4525,228,5
Towson,4526,228,6
Towson,4527,228,7
Towson,4528,228,8
Towson,4529,228,9
Towson,4530,228,10
Towson,4531,228,11
Towson,4532,228,12
Towson,4533,228,13
Towson,4534,228,14
Towson,4535,228,15
Towson,4536,228,16
Towson,4537,228,17
Towson,4538,228,18
Towson,4539,228,19
Troy,4540,143,0
Troy,4541,143,1
Troy,4542,143,2
Troy,4543,143,3
Troy,4544,143,4
Troy,4545,143,5
Troy,4546,143,6
Troy,4547,143,7
Troy,4548,143,8
Troy,4549,143,9
Troy,4550,143,10
Troy,4551,143,11
Troy,4552,143,12
Troy,4553,143,13
Troy,4554,143,14
Troy,4555,143,15
Troy,4556,143,16
Troy,4557,143,17
Troy,4558,143,18
Troy,4559,143,19
Tulane,4560,96,0
Tulane,4561,96,1
Tulane,4562,96,2
Tulane,4563,96,3
Tulane,4564,96,4
Tulane,4565,96,5
Tulane,4566,96,6
Tulane,4567,96,7
Tulane,4568,96,8
Tulane,4569,96,9
Tulane,4570,96,10
Tulane,4571,96,11
Tulane,4572,96,12
Tulane,4573,96,13
Tulane,4574,96,14
Tulane,4575,96,15
Tulane,4576,96,16
Tulane,4577,96,17
Tulane,4578,96,18
Tulane,4579,96,19
Tulsa,4580,97,0
Tulsa,4581,97,1
Tulsa,4582,97,2
Tulsa,4583,97,3
Tulsa,4584,97,4
Tulsa,4585,97,5
Tulsa,4586,97,6
Tulsa,4587,97,7
Tulsa,4588,97,8
Tulsa,4589,97,9
Tulsa,4590,97,10
Tulsa,4591,97,11
Tulsa,4592,97,12
Tulsa,4593,97,13
Tulsa,4594,97,14
Tulsa,4595,97,15
Tulsa,4596,97,16
Tulsa,4597,97,17
Tulsa,4598,97,18
Tulsa,4599,97,19
UAB,4600,98,0
UAB,4601,98,1
UAB,4602,98,2
UAB,4603,98,3
UAB,4604,98,4
UAB,4605,98,5
UAB,4606,98,6
UAB,4607,98,7
UAB,4608,98,8
UAB,4609,98,9
UAB,4610,98,10
UAB,4611,98,11
UAB,4612,98,12
UAB,4613,98,13
UAB,4614,98,14
UAB,4615,98,15
UAB,4616,98,16
UAB,4617,98,17
UAB,4618,98,18
UAB,4619,98,19
UCF,4620,18,0
UCF,4621,18,1
UCF,4622,18,2
UCF,4623,18,3
UCF,4624,18,4
UCF,4625,18,5
UCF,4626,18,6
UCF,4627,18,7
UCF,4628,18,8
UCF,4629,18,9
UCF,4630,18,10
UCF,4631,18,11
UCF,4632,18,12
UCF,4633,18,13
UCF,4634,18,14
UCF,4635,18,15
UCF,4636,18,16
UCF,4637,18,17
UCF,4638,18,18
UCF,4639,18,19
UCLA,4640,99,0
UCLA,4641,99,1
UCLA,4642,99,2
UCLA,4643,99,3
UCLA,4644,99,4
UCLA,4645,99,5
UCLA,4646,99,6
UCLA,4647,99,7
UCLA,4648,99,8
UCLA,4649,99,9
UCLA,4650,99,10
UCLA,4651,99,11
UCLA,4652,99,12
UCLA,4653,99,13
UCLA,4654,99,14
UCLA,4655,99,15
UCLA,4656,99,16
UCLA,4657,99,17
UCLA,4658,99,18
UCLA,4659,99,19
UL Lafayette,4660,86,0
UL Lafayette,4661,86,1
UL Lafayette,4662,86,2
UL Lafayette,4663,86,3
UL Lafayette,4664,86,4
UL Lafayette,4665,86,5
UL Lafayette,4666,86,6
UL Lafayette,4667,86,7
UL Lafayette,4668,86,8
UL Lafayette,4669,86,9
UL Lafayette,4670,86,10
UL Lafayette,4671,86,11
UL Lafayette,4672,86,12
UL Lafayette,4673,86,13
UL Lafayette,4674,86,14
UL Lafayette,4675,86,15
UL Lafayette,4676,86,16
UL Lafayette,4677,86,17
UL Lafayette,4678,86,18
UL Lafayette,4679,86,19
UL Monroe,4680,65,0
UL Monroe,4681,65,1
UL Monroe,4682,65,2
UL Monroe,4683,65,3
UL Monroe,4684,65,4
UL Monroe,4685,65,5
UL Monroe,4686,65,6
UL Monroe,4687,65,7
UL Monroe,4688,65,8
UL Monroe,4689,65,9
UL Monroe,4690,65,10
UL Monroe,4691,65,11
UL Monroe,4692,65,12
UL Monroe,4693,65,13
UL Monroe,4694,65,14
UL Monroe,4695,65,15
UL Monroe,4696,65,16
UL Monroe,4697,65,17
UL Monroe,4698,65,18
UL Monroe,4699,65,19
UMass,4700,181,0
UMass,4701,181,1
UMass,4702,181,2
UMass,4703,181,3
UMass,4704,181,4
UMass,4705,181,5
UMass,4706,181,6
UMass,4707,181,7
UMass,4708,181,8
UMass,4709,181,9
UMass,4710,181,10
UMass,4711,181,11
UMass,4712,181,12
UMass,4713,181,13
UMass,4714,181,14
UMass,4715,181,15
UMass,4716,181,16
UMass,4717,181,17
UMass,4718,181,18
UMass,4719,181,19
UNI,4720,207,0
UNI,4721,207,1
UNI,4722,207,2
UNI,4723,207,3
UNI,4724,207,4
UNI,4725,207,5
UNI,4726,207,6
UNI,4727,207,7
UNI,4728,207,8
UNI,4729,207,9
UNI,4730,207,10
UNI,4731,207,11
UNI,4732,207,12
UNI,4733,207,13
UNI,4734,207,14
UNI,4735,207,15
UNI,4736,207,16
UNI,4737,207,17
UNI,4738,207,18
UNI,4739,207,19
UNLV,4740,101,0
UNLV,4741,101,1
UNLV,4742,101,2
UNLV,4743,101,3
UNLV,4744,101,4
UNLV,4745,101,5
UNLV,4746,101,6
UNLV,4747,101,7
UNLV,4748,101,8
UNLV,4749,101,9
UNLV,4750,101,10
UNLV,4751,101,11
UNLV,4752,101,12
UNLV,4753,101,13
UNLV,4754,101,14
UNLV,4755,101,15
UNLV,4756,101,16
UNLV,4757,101,17
UNLV,4758,101,18
UNLV,4759,101,19
USC,4760,102,0
USC,4761,102,1
USC,4762,102,2
USC,4763,102,3
USC,4764,102,4
USC,4765,102,5
USC,4766,102,6
USC,4767,102,7
USC,4768,102,8
USC,4769,102,9
USC,4770,102,10
USC,4771,102,11
USC,4772,102,12
USC,4773,102,13
USC,4774,102,14
USC,4775,102,15
USC,4776,102,16
USC,4777,102,17
USC,4778,102,18
USC,4779,102,19
USF,4780,144,0
USF,4781,144,1
USF,4782,144,2
USF,4783,144,3
USF,4784,144,4
USF,4785,144,5
USF,4786,144,6
USF,4787,144,7
USF,4788,144,8
USF,4789,144,9
USF,4790,144,10
USF,4791,144,11
USF,4792,144,12
USF,4793,144,13
USF,4794,144,14
USF,4795,144,15
USF,4796,144,16
USF,4797,144,17
USF,4798,144,18
USF,4799,144,19
Utah,4800,103,0
Utah,4801,103,1
Utah,4802,103,2
Utah,4803,103,3
Utah,4804,103,4
Utah,4805,103,5
Utah,4806,103,6
Utah,4807,103,7
Utah,4808,103,8
Utah,4809,103,9
Utah,4810,103,10
Utah,4811,103,11
Utah,4812,103,12
Utah,4813,103,13
Utah,4814,103,14
Utah,4815,103,15
Utah,4816,103,16
Utah,4817,103,17
Utah,4818,103,18
Utah,4819,103,19
Utah State,4820,104,0
Utah State,4821,104,1
Utah State,4822,104,2
